candidate_id,brand_id,name_en,name_zh,domain,similar_group,industry,source_type,source_name,source_url,license,license_url,raw_file,webp_file,original_format,width,height,file_size_bytes,is_wordmark,has_visible_text,quality_score,match_confidence,review_status,notes
website-icons_tesla_apple_touch_icon_3,tesla,Tesla,特斯拉,tesla.com,ev_cars,汽车交通,website-icons,official website declared icon,https://tesla.com/themes/custom/tesla_frontend/assets/favicons/apple-touch-icon-72x72.png,unknown,,assets/_raw/website-icons/tesla/website-icons_tesla_apple_touch_icon_3.png,assets/_candidates/website-icons/tesla/website-icons_tesla_apple_touch_icon_3.webp,png,512,512,12548,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_tesla_apple_touch_icon_4,tesla,Tesla,特斯拉,tesla.com,ev_cars,汽车交通,website-icons,official website declared icon,https://tesla.com/themes/custom/tesla_frontend/assets/favicons/apple-touch-icon-76x76.png,unknown,,assets/_raw/website-icons/tesla/website-icons_tesla_apple_touch_icon_4.png,assets/_candidates/website-icons/tesla/website-icons_tesla_apple_touch_icon_4.webp,png,512,512,12954,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_toyota_apple_touch_icon_1,toyota,Toyota,丰田,toyota.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://toyota.com/icon.png,unknown,,assets/_raw/website-icons/toyota/website-icons_toyota_apple_touch_icon_1.png,assets/_candidates/website-icons/toyota/website-icons_toyota_apple_touch_icon_1.webp,png,512,512,5366,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_honda_apple_touch_icon_1,honda,Honda,本田,honda.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://honda.com/areas/honda_homepage/img/favicons/apple-touch-icon.png?v=2,unknown,,assets/_raw/website-icons/honda/website-icons_honda_apple_touch_icon_1.png,assets/_candidates/website-icons/honda/website-icons_honda_apple_touch_icon_1.webp,png,512,512,3472,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_honda_mask_icon_2,honda,Honda,本田,honda.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://honda.com/areas/honda_homepage/img/favicons/safari-pinned-tab.svg,unknown,,assets/_raw/website-icons/honda/website-icons_honda_mask_icon_2.svg,assets/_candidates/website-icons/honda/website-icons_honda_mask_icon_2.webp,svg,512,512,2550,unknown,unknown,60,medium,pending,mask-icon
website-icons_honda_icon_3,honda,Honda,本田,honda.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://honda.com/areas/honda_homepage/img/favicons/favicon-32x32.png?v=2,unknown,,assets/_raw/website-icons/honda/website-icons_honda_icon_3.webp,assets/_candidates/website-icons/honda/website-icons_honda_icon_3.webp,webp,512,512,2526,unknown,unknown,50,medium,pending,icon
website-icons_honda_icon_4,honda,Honda,本田,honda.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://honda.com/areas/honda_homepage/img/favicons/favicon-96x96.png?v=2,unknown,,assets/_raw/website-icons/honda/website-icons_honda_icon_4.png,assets/_candidates/website-icons/honda/website-icons_honda_icon_4.webp,png,512,512,3204,unknown,unknown,50,medium,pending,icon
website-icons_nissan_og_image_3,nissan,Nissan,日产,nissan-global.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://www.nissan-global.com/library/assets/img/ogp.jpg,unknown,,assets/_raw/website-icons/nissan/website-icons_nissan_og_image_3.jpg,assets/_candidates/website-icons/nissan/website-icons_nissan_og_image_3.webp,jpg,512,512,2500,unknown,unknown,20,medium,pending,og:image
website-icons_hyundai_icon_1,hyundai,Hyundai,现代,hyundai.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://static.hyundaijapan.com/pub-fe/assets/images/favicon_48x48.png,unknown,,assets/_raw/website-icons/hyundai/website-icons_hyundai_icon_1.png,assets/_candidates/website-icons/hyundai/website-icons_hyundai_icon_1.webp,png,512,512,15174,unknown,unknown,50,medium,pending,icon
website-icons_hyundai_icon_2,hyundai,Hyundai,现代,hyundai.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://static.hyundaijapan.com/pub-fe/assets/images/favicon_96x96.png,unknown,,assets/_raw/website-icons/hyundai/website-icons_hyundai_icon_2.png,assets/_candidates/website-icons/hyundai/website-icons_hyundai_icon_2.webp,png,512,512,14684,unknown,unknown,50,medium,pending,icon
website-icons_hyundai_og_image_3,hyundai,Hyundai,现代,hyundai.com,mass_auto_asia,汽车交通,website-icons,official website declared icon,https://static.hyundaijapan.com/pub-fe/assets/images/common/og_img.png,unknown,,assets/_raw/website-icons/hyundai/website-icons_hyundai_og_image_3.png,assets/_candidates/website-icons/hyundai/website-icons_hyundai_og_image_3.webp,png,512,512,2868,unknown,unknown,20,medium,pending,og:image
website-icons_mercedes_benz_manifest_1,mercedes_benz,Mercedes-Benz,梅赛德斯-奔驰,mercedes-benz.com,premium_auto,汽车交通,website-icons,official website declared icon,https://assets.oneweb.mercedes-benz.com/global/1.9.0/favicon/android-chrome-512x512.png,unknown,,assets/_raw/website-icons/mercedes_benz/website-icons_mercedes_benz_manifest_1.webp,assets/_candidates/website-icons/mercedes_benz/website-icons_mercedes_benz_manifest_1.webp,webp,512,512,7326,unknown,unknown,100,medium,pending,manifest
website-icons_mercedes_benz_manifest_2,mercedes_benz,Mercedes-Benz,梅赛德斯-奔驰,mercedes-benz.com,premium_auto,汽车交通,website-icons,official website declared icon,https://assets.oneweb.mercedes-benz.com/global/1.9.0/favicon/android-chrome-192x192.png,unknown,,assets/_raw/website-icons/mercedes_benz/website-icons_mercedes_benz_manifest_2.webp,assets/_candidates/website-icons/mercedes_benz/website-icons_mercedes_benz_manifest_2.webp,webp,512,512,6032,unknown,unknown,85,medium,pending,manifest
website-icons_mercedes_benz_apple_touch_icon_3,mercedes_benz,Mercedes-Benz,梅赛德斯-奔驰,mercedes-benz.com,premium_auto,汽车交通,website-icons,official website declared icon,https://assets.oneweb.mercedes-benz.com/global/1.9.0/favicon/apple-touch-icon.png,unknown,,assets/_raw/website-icons/mercedes_benz/website-icons_mercedes_benz_apple_touch_icon_3.webp,assets/_candidates/website-icons/mercedes_benz/website-icons_mercedes_benz_apple_touch_icon_3.webp,webp,512,512,6030,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_mercedes_benz_mask_icon_4,mercedes_benz,Mercedes-Benz,梅赛德斯-奔驰,mercedes-benz.com,premium_auto,汽车交通,website-icons,official website declared icon,https://assets.oneweb.mercedes-benz.com/global/1.9.0/favicon/safari-pinned-tab.svg,unknown,,assets/_raw/website-icons/mercedes_benz/website-icons_mercedes_benz_mask_icon_4.svg,assets/_candidates/website-icons/mercedes_benz/website-icons_mercedes_benz_mask_icon_4.webp,svg,512,512,12348,unknown,unknown,60,medium,pending,mask-icon
website-icons_audi_og_image_2,audi,Audi,奥迪,audi.com,premium_auto,汽车交通,website-icons,official website declared icon,https://emea-dam.audi.com/adobe/assets/urn:aaid:aem:a50f7314-d9cb-4a16-a4e7-1095f8d869fa/as/1920x1080_Q6_2024_7480.jpg,unknown,,assets/_raw/website-icons/audi/website-icons_audi_og_image_2.jpg,assets/_candidates/website-icons/audi/website-icons_audi_og_image_2.webp,jpg,512,512,6824,unknown,unknown,20,medium,pending,og:image
website-icons_porsche_manifest_1,porsche,Porsche,保时捷,porsche.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://cdn.ui.porsche.com/porsche-design-system/meta-icons/android-chrome-512x512.0e1a31f.png,unknown,,assets/_raw/website-icons/porsche/website-icons_porsche_manifest_1.png,assets/_candidates/website-icons/porsche/website-icons_porsche_manifest_1.webp,png,512,512,16982,unknown,unknown,100,medium,pending,manifest
website-icons_porsche_manifest_2,porsche,Porsche,保时捷,porsche.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://cdn.ui.porsche.com/porsche-design-system/meta-icons/android-chrome-192x192.8f29b66.png,unknown,,assets/_raw/website-icons/porsche/website-icons_porsche_manifest_2.png,assets/_candidates/website-icons/porsche/website-icons_porsche_manifest_2.webp,png,512,512,12626,unknown,unknown,85,medium,pending,manifest
website-icons_porsche_apple_touch_icon_3,porsche,Porsche,保时捷,porsche.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://cdn.ui.porsche.com/porsche-design-system/meta-icons/apple-touch-icon-180x180.bdf11cc.png,unknown,,assets/_raw/website-icons/porsche/website-icons_porsche_apple_touch_icon_3.png,assets/_candidates/website-icons/porsche/website-icons_porsche_apple_touch_icon_3.webp,png,512,512,8834,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_lamborghini_manifest_1,lamborghini,Lamborghini,兰博基尼,lamborghini.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://lamborghini.com/ico/android-chrome-36x36.png,unknown,,assets/_raw/website-icons/lamborghini/website-icons_lamborghini_manifest_1.png,assets/_candidates/website-icons/lamborghini/website-icons_lamborghini_manifest_1.webp,png,512,512,3190,unknown,unknown,85,medium,pending,manifest
website-icons_lamborghini_manifest_2,lamborghini,Lamborghini,兰博基尼,lamborghini.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://lamborghini.com/ico/android-chrome-48x48.png,unknown,,assets/_raw/website-icons/lamborghini/website-icons_lamborghini_manifest_2.png,assets/_candidates/website-icons/lamborghini/website-icons_lamborghini_manifest_2.webp,png,512,512,3604,unknown,unknown,85,medium,pending,manifest
website-icons_lamborghini_manifest_3,lamborghini,Lamborghini,兰博基尼,lamborghini.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://lamborghini.com/ico/android-chrome-72x72.png,unknown,,assets/_raw/website-icons/lamborghini/website-icons_lamborghini_manifest_3.png,assets/_candidates/website-icons/lamborghini/website-icons_lamborghini_manifest_3.webp,png,512,512,4144,unknown,unknown,85,medium,pending,manifest
website-icons_lamborghini_manifest_4,lamborghini,Lamborghini,兰博基尼,lamborghini.com,sports_luxury_auto,汽车交通,website-icons,official website declared icon,https://lamborghini.com/ico/android-chrome-96x96.png,unknown,,assets/_raw/website-icons/lamborghini/website-icons_lamborghini_manifest_4.png,assets/_candidates/website-icons/lamborghini/website-icons_lamborghini_manifest_4.webp,png,512,512,4440,unknown,unknown,85,medium,pending,manifest
website-icons_apple_og_image_1,apple,Apple,苹果,apple.com,mobile_device,科技互联网,website-icons,official website declared icon,https://www.apple.com/ac/structured-data/images/open_graph_logo.png?202604211141,unknown,,assets/_raw/website-icons/apple/website-icons_apple_og_image_1.png,assets/_candidates/website-icons/apple/website-icons_apple_og_image_1.webp,png,512,512,988,unknown,unknown,20,medium,pending,og:image
website-icons_huawei_apple_touch_icon_1,huawei,Huawei,华为,huawei.com,mobile_device,科技互联网,website-icons,official website declared icon,https://huawei.com/-/media/htemplate-home/1.0.1.20251205144752/components/assets/img/apple-touch-icon-precomposed-180.png,unknown,,assets/_raw/website-icons/huawei/website-icons_huawei_apple_touch_icon_1.png,assets/_candidates/website-icons/huawei/website-icons_huawei_apple_touch_icon_1.webp,png,512,512,22370,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_huawei_apple_touch_icon_2,huawei,Huawei,华为,huawei.com,mobile_device,科技互联网,website-icons,official website declared icon,https://huawei.com/-/media/htemplate-home/1.0.1.20251205144752/components/assets/img/apple-touch-icon-180.png,unknown,,assets/_raw/website-icons/huawei/website-icons_huawei_apple_touch_icon_2.png,assets/_candidates/website-icons/huawei/website-icons_huawei_apple_touch_icon_2.webp,png,512,512,19662,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_huawei_icon_3,huawei,Huawei,华为,huawei.com,mobile_device,科技互联网,website-icons,official website declared icon,https://huawei.com/-/media/htemplate-home/1.0.1.20251205144752/components/assets/img/favicon-logo.svg,unknown,,assets/_raw/website-icons/huawei/website-icons_huawei_icon_3.svg,assets/_candidates/website-icons/huawei/website-icons_huawei_icon_3.webp,svg,512,512,13634,unknown,unknown,50,medium,pending,icon
website-icons_huawei_og_image_4,huawei,Huawei,华为,huawei.com,mobile_device,科技互联网,website-icons,official website declared icon,https://www-file.huawei.com/-/media/corp/home/image/logo_400x200.png,unknown,,assets/_raw/website-icons/huawei/website-icons_huawei_og_image_4.png,assets/_candidates/website-icons/huawei/website-icons_huawei_og_image_4.webp,png,512,512,12320,unknown,unknown,20,medium,pending,og:image
website-icons_xiaomi_manifest_1,xiaomi,Xiaomi,小米,mi.com,mobile_device,科技互联网,website-icons,official website declared icon,https://i02.appmifile.com/i18n/images/pwa/512x512.png,unknown,,assets/_raw/website-icons/xiaomi/website-icons_xiaomi_manifest_1.png,assets/_candidates/website-icons/xiaomi/website-icons_xiaomi_manifest_1.webp,png,512,512,9930,unknown,unknown,100,medium,pending,manifest
website-icons_xiaomi_manifest_2,xiaomi,Xiaomi,小米,mi.com,mobile_device,科技互联网,website-icons,official website declared icon,https://i02.appmifile.com/i18n/images/pwa/maskable-512x512.png,unknown,,assets/_raw/website-icons/xiaomi/website-icons_xiaomi_manifest_2.png,assets/_candidates/website-icons/xiaomi/website-icons_xiaomi_manifest_2.webp,png,512,512,3808,unknown,unknown,100,medium,pending,manifest
website-icons_xiaomi_manifest_3,xiaomi,Xiaomi,小米,mi.com,mobile_device,科技互联网,website-icons,official website declared icon,https://i02.appmifile.com/i18n/images/pwa/192x192.png,unknown,,assets/_raw/website-icons/xiaomi/website-icons_xiaomi_manifest_3.png,assets/_candidates/website-icons/xiaomi/website-icons_xiaomi_manifest_3.webp,png,512,512,8254,unknown,unknown,85,medium,pending,manifest
website-icons_xiaomi_apple_touch_icon_4,xiaomi,Xiaomi,小米,mi.com,mobile_device,科技互联网,website-icons,official website declared icon,https://i02.appmifile.com/i18n/images/pwa/maskable-192x192.png,unknown,,assets/_raw/website-icons/xiaomi/website-icons_xiaomi_apple_touch_icon_4.png,assets/_candidates/website-icons/xiaomi/website-icons_xiaomi_apple_touch_icon_4.webp,png,512,512,3430,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_adobe_og_image_2,adobe,Adobe,Adobe,adobe.com,tech_platforms,科技互联网,website-icons,official website declared icon,https://www.adobe.com/homepage/assets/product-icons/jpg/media_1e1d6ce6caa68dfd49689c46528c152d9fdeaad6f.jpg,unknown,,assets/_raw/website-icons/adobe/website-icons_adobe_og_image_2.jpg,assets/_candidates/website-icons/adobe/website-icons_adobe_og_image_2.webp,jpg,512,512,3864,unknown,unknown,20,medium,pending,og:image
website-icons_instagram_manifest_1,instagram,Instagram,Instagram,instagram.com,social_global,文化媒体,website-icons,official website declared icon,https://static.cdninstagram.com/rsrc.php/yk/r/SxnbyNUrqMj.webp,unknown,,assets/_raw/website-icons/instagram/website-icons_instagram_manifest_1.webp,assets/_candidates/website-icons/instagram/website-icons_instagram_manifest_1.webp,webp,512,512,13982,unknown,unknown,85,medium,pending,manifest
website-icons_instagram_manifest_2,instagram,Instagram,Instagram,instagram.com,social_global,文化媒体,website-icons,official website declared icon,https://static.cdninstagram.com/rsrc.php/yA/r/7iktsTA_C-T.webp,unknown,,assets/_raw/website-icons/instagram/website-icons_instagram_manifest_2.webp,assets/_candidates/website-icons/instagram/website-icons_instagram_manifest_2.webp,webp,512,512,14520,unknown,unknown,85,medium,pending,manifest
website-icons_instagram_apple_touch_icon_3,instagram,Instagram,Instagram,instagram.com,social_global,文化媒体,website-icons,official website declared icon,https://static.cdninstagram.com/rsrc.php/yj/r/f01UdNyJjJj.webp,unknown,,assets/_raw/website-icons/instagram/website-icons_instagram_apple_touch_icon_3.webp,assets/_candidates/website-icons/instagram/website-icons_instagram_apple_touch_icon_3.webp,webp,512,512,10760,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_instagram_apple_touch_icon_4,instagram,Instagram,Instagram,instagram.com,social_global,文化媒体,website-icons,official website declared icon,https://static.cdninstagram.com/rsrc.php/yL/r/mMvhX4currF.webp,unknown,,assets/_raw/website-icons/instagram/website-icons_instagram_apple_touch_icon_4.webp,assets/_candidates/website-icons/instagram/website-icons_instagram_apple_touch_icon_4.webp,webp,512,512,10786,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_tiktok_manifest_1,tiktok,TikTok,TikTok,tiktok.com,social_global,文化媒体,website-icons,official website declared icon,https://sf16-sg.tiktokcdn.com/obj/eden-sg/uvkuhyieh7lpqpbj/pwa/512x512.png,unknown,,assets/_raw/website-icons/tiktok/website-icons_tiktok_manifest_1.png,assets/_candidates/website-icons/tiktok/website-icons_tiktok_manifest_1.webp,png,512,512,9132,unknown,unknown,100,medium,pending,manifest
website-icons_tiktok_manifest_2,tiktok,TikTok,TikTok,tiktok.com,social_global,文化媒体,website-icons,official website declared icon,https://sf16-sg.tiktokcdn.com/obj/eden-sg/uvkuhyieh7lpqpbj/pwa/384x384.png,unknown,,assets/_raw/website-icons/tiktok/website-icons_tiktok_manifest_2.png,assets/_candidates/website-icons/tiktok/website-icons_tiktok_manifest_2.webp,png,512,512,7534,unknown,unknown,85,medium,pending,manifest
website-icons_tiktok_manifest_3,tiktok,TikTok,TikTok,tiktok.com,social_global,文化媒体,website-icons,official website declared icon,https://sf16-sg.tiktokcdn.com/obj/eden-sg/uvkuhyieh7lpqpbj/pwa/256x256.png,unknown,,assets/_raw/website-icons/tiktok/website-icons_tiktok_manifest_3.png,assets/_candidates/website-icons/tiktok/website-icons_tiktok_manifest_3.webp,png,512,512,8514,unknown,unknown,85,medium,pending,manifest
website-icons_tiktok_manifest_4,tiktok,TikTok,TikTok,tiktok.com,social_global,文化媒体,website-icons,official website declared icon,https://sf16-sg.tiktokcdn.com/obj/eden-sg/uvkuhyieh7lpqpbj/pwa/192x192.png,unknown,,assets/_raw/website-icons/tiktok/website-icons_tiktok_manifest_4.png,assets/_candidates/website-icons/tiktok/website-icons_tiktok_manifest_4.webp,png,512,512,8842,unknown,unknown,85,medium,pending,manifest
website-icons_snapchat_apple_touch_icon_1,snapchat,Snapchat,Snapchat,snapchat.com,social_global,文化媒体,website-icons,official website declared icon,https://static.snapchat.com/images/apple-touch-icon/apple-touch-icon-yellow-180.png,unknown,,assets/_raw/website-icons/snapchat/website-icons_snapchat_apple_touch_icon_1.png,assets/_candidates/website-icons/snapchat/website-icons_snapchat_apple_touch_icon_1.webp,png,512,512,8178,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_snapchat_apple_touch_icon_2,snapchat,Snapchat,Snapchat,snapchat.com,social_global,文化媒体,website-icons,official website declared icon,https://static.snapchat.com/images/apple-touch-icon/apple-touch-icon-yellow-192.png,unknown,,assets/_raw/website-icons/snapchat/website-icons_snapchat_apple_touch_icon_2.png,assets/_candidates/website-icons/snapchat/website-icons_snapchat_apple_touch_icon_2.webp,png,512,512,8136,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_snapchat_icon_3,snapchat,Snapchat,Snapchat,snapchat.com,social_global,文化媒体,website-icons,official website declared icon,https://static.snapchat.com/images/favicon/favicon-192x192.png,unknown,,assets/_raw/website-icons/snapchat/website-icons_snapchat_icon_3.png,assets/_candidates/website-icons/snapchat/website-icons_snapchat_icon_3.webp,png,512,512,5234,unknown,unknown,50,medium,pending,icon
website-icons_pinterest_manifest_1,pinterest,Pinterest,Pinterest,pinterest.com,social_global,文化媒体,website-icons,official website declared icon,https://s.pinimg.com/images/favicon_red_192.png,unknown,,assets/_raw/website-icons/pinterest/website-icons_pinterest_manifest_1.png,assets/_candidates/website-icons/pinterest/website-icons_pinterest_manifest_1.webp,png,512,512,9712,unknown,unknown,85,medium,pending,manifest
website-icons_pinterest_apple_touch_icon_2,pinterest,Pinterest,Pinterest,pinterest.com,social_global,文化媒体,website-icons,official website declared icon,https://s.pinimg.com/webapp/logo_transparent_144x144-3da7a67b.png,unknown,,assets/_raw/website-icons/pinterest/website-icons_pinterest_apple_touch_icon_2.png,assets/_candidates/website-icons/pinterest/website-icons_pinterest_apple_touch_icon_2.webp,png,512,512,13834,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_pinterest_mask_icon_3,pinterest,Pinterest,Pinterest,pinterest.com,social_global,文化媒体,website-icons,official website declared icon,https://s.pinimg.com/webapp/pinterest_favicon-70db4fa7.svg,unknown,,assets/_raw/website-icons/pinterest/website-icons_pinterest_mask_icon_3.svg,assets/_candidates/website-icons/pinterest/website-icons_pinterest_mask_icon_3.webp,svg,512,512,7174,unknown,unknown,60,medium,pending,mask-icon
website-icons_pinterest_icon_4,pinterest,Pinterest,Pinterest,pinterest.com,social_global,文化媒体,website-icons,official website declared icon,https://s.pinimg.com/webapp/favicon_48x48-7470a30d.png,unknown,,assets/_raw/website-icons/pinterest/website-icons_pinterest_icon_4.png,assets/_candidates/website-icons/pinterest/website-icons_pinterest_icon_4.webp,png,512,512,13678,unknown,unknown,50,medium,pending,icon
website-icons_wechat_apple_touch_icon_1,wechat,WeChat,微信,wechat.com,social_china,文化媒体,website-icons,official website declared icon,https://newres.wechat.com/t/fed_upload/08b92997-2415-408f-b706-442ed4ede518/OTE0YTAw.png,unknown,,assets/_raw/website-icons/wechat/website-icons_wechat_apple_touch_icon_1.png,assets/_candidates/website-icons/wechat/website-icons_wechat_apple_touch_icon_1.webp,png,512,512,4340,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_wechat_mask_icon_2,wechat,WeChat,微信,wechat.com,social_china,文化媒体,website-icons,official website declared icon,https://newres.wechat.com/t/fed_upload/fdf269b2-1de3-4bb9-95c5-00150433b7f1/MjliNWVm.svg,unknown,,assets/_raw/website-icons/wechat/website-icons_wechat_mask_icon_2.svg,assets/_candidates/website-icons/wechat/website-icons_wechat_mask_icon_2.webp,svg,512,512,5512,unknown,unknown,60,medium,pending,mask-icon
website-icons_xiaohongshu_manifest_1,xiaohongshu,Xiaohongshu,小红书,xiaohongshu.com,social_china,文化媒体,website-icons,official website declared icon,https://picasso-static.xiaohongshu.com/fe-platform/a69c624a60147845bad3798489ff0cc1a7cfca03.png,unknown,,assets/_raw/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_1.png,assets/_candidates/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_1.webp,png,512,512,14762,unknown,unknown,100,medium,pending,manifest
website-icons_xiaohongshu_manifest_2,xiaohongshu,Xiaohongshu,小红书,xiaohongshu.com,social_china,文化媒体,website-icons,official website declared icon,https://picasso-static.xiaohongshu.com/fe-platform/0014d22afee72e538cadbe0be76e06bd1ebe55ec.png,unknown,,assets/_raw/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_2.png,assets/_candidates/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_2.webp,png,512,512,13766,unknown,unknown,85,medium,pending,manifest
website-icons_xiaohongshu_manifest_3,xiaohongshu,Xiaohongshu,小红书,xiaohongshu.com,social_china,文化媒体,website-icons,official website declared icon,https://picasso-static.xiaohongshu.com/fe-platform/fbd46ec8a907ca6a8cacc9596f18ff495c639feb.png,unknown,,assets/_raw/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_3.png,assets/_candidates/website-icons/xiaohongshu/website-icons_xiaohongshu_manifest_3.webp,png,512,512,11594,unknown,unknown,85,medium,pending,manifest
website-icons_xiaohongshu_apple_touch_icon_4,xiaohongshu,Xiaohongshu,小红书,xiaohongshu.com,social_china,文化媒体,website-icons,official website declared icon,https://picasso-static.xiaohongshu.com/fe-platform/f43dc4a8baf03678996c62d8db6ebc01a82256ff.png,unknown,,assets/_raw/website-icons/xiaohongshu/website-icons_xiaohongshu_apple_touch_icon_4.png,assets/_candidates/website-icons/xiaohongshu/website-icons_xiaohongshu_apple_touch_icon_4.webp,png,512,512,4050,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_whatsapp_icon_1,whatsapp,WhatsApp,WhatsApp,whatsapp.com,messaging_community,文化媒体,website-icons,official website declared icon,https://static.whatsapp.net/rsrc.php/y1/r/FJbTMJqMap7.svg,unknown,,assets/_raw/website-icons/whatsapp/website-icons_whatsapp_icon_1.svg,assets/_candidates/website-icons/whatsapp/website-icons_whatsapp_icon_1.webp,svg,512,512,20380,unknown,unknown,50,medium,pending,icon
website-icons_whatsapp_og_image_2,whatsapp,WhatsApp,WhatsApp,whatsapp.com,messaging_community,文化媒体,website-icons,official website declared icon,https://static.whatsapp.net/rsrc.php/v4/yO/r/rukeqTVNJDY.png,unknown,,assets/_raw/website-icons/whatsapp/website-icons_whatsapp_og_image_2.png,assets/_candidates/website-icons/whatsapp/website-icons_whatsapp_og_image_2.webp,png,512,512,4934,unknown,unknown,20,medium,pending,og:image
website-icons_telegram_apple_touch_icon_1,telegram,Telegram,Telegram,telegram.org,messaging_community,文化媒体,website-icons,official website declared icon,https://telegram.org/img/apple-touch-icon.png,unknown,,assets/_raw/website-icons/telegram/website-icons_telegram_apple_touch_icon_1.png,assets/_candidates/website-icons/telegram/website-icons_telegram_apple_touch_icon_1.webp,png,512,512,4528,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_telegram_icon_2,telegram,Telegram,Telegram,telegram.org,messaging_community,文化媒体,website-icons,official website declared icon,https://telegram.org/img/website_icon.svg?4,unknown,,assets/_raw/website-icons/telegram/website-icons_telegram_icon_2.svg,assets/_candidates/website-icons/telegram/website-icons_telegram_icon_2.webp,svg,512,512,8682,unknown,unknown,50,medium,pending,icon
website-icons_telegram_icon_3,telegram,Telegram,Telegram,telegram.org,messaging_community,文化媒体,website-icons,official website declared icon,https://telegram.org/img/favicon-32x32.png,unknown,,assets/_raw/website-icons/telegram/website-icons_telegram_icon_3.png,assets/_candidates/website-icons/telegram/website-icons_telegram_icon_3.webp,png,512,512,13428,unknown,unknown,50,medium,pending,icon
website-icons_telegram_icon_4,telegram,Telegram,Telegram,telegram.org,messaging_community,文化媒体,website-icons,official website declared icon,https://telegram.org/img/favicon-16x16.png,unknown,,assets/_raw/website-icons/telegram/website-icons_telegram_icon_4.png,assets/_candidates/website-icons/telegram/website-icons_telegram_icon_4.webp,png,512,512,13948,unknown,unknown,50,medium,pending,icon
website-icons_line_apple_touch_icon_1,line,LINE,LINE,line.me,messaging_community,文化媒体,website-icons,official website declared icon,https://line.me/static/img/apple-touch-icon-57x57.png,unknown,,assets/_raw/website-icons/line/website-icons_line_apple_touch_icon_1.png,assets/_candidates/website-icons/line/website-icons_line_apple_touch_icon_1.webp,png,512,512,4786,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_line_apple_touch_icon_2,line,LINE,LINE,line.me,messaging_community,文化媒体,website-icons,official website declared icon,https://line.me/static/img/apple-touch-icon-60x60.png,unknown,,assets/_raw/website-icons/line/website-icons_line_apple_touch_icon_2.png,assets/_candidates/website-icons/line/website-icons_line_apple_touch_icon_2.webp,png,512,512,4790,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_line_apple_touch_icon_3,line,LINE,LINE,line.me,messaging_community,文化媒体,website-icons,official website declared icon,https://line.me/static/img/apple-touch-icon-72x72.png,unknown,,assets/_raw/website-icons/line/website-icons_line_apple_touch_icon_3.png,assets/_candidates/website-icons/line/website-icons_line_apple_touch_icon_3.webp,png,512,512,4798,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_line_apple_touch_icon_4,line,LINE,LINE,line.me,messaging_community,文化媒体,website-icons,official website declared icon,https://line.me/static/img/apple-touch-icon-76x76.png,unknown,,assets/_raw/website-icons/line/website-icons_line_apple_touch_icon_4.png,assets/_candidates/website-icons/line/website-icons_line_apple_touch_icon_4.webp,png,512,512,4790,unknown,unknown,80,medium,pending,apple-touch-icon
website-icons_discord_icon_2,discord,Discord,Discord,discord.com,messaging_community,文化媒体,website-icons,official website declared icon,https://cdn.prod.website-files.com/6257adef93867e50d84d30e2/62fddf0fde45a8baedcc7ee5_847541504914fd33810e70a0ea73177e%20(2)-1.png,unknown,,assets/_raw/website-icons/discord/website-icons_discord_icon_2.png,assets/_candidates/website-icons/discord/website-icons_discord_icon_2.webp,png,512,512,13204,unknown,unknown,50,medium,pending,icon
